SnapshotInvID,ProductID,ProductName,WarehouseLocation,unitsAvailable,unitsDemanded,SnapshotDate
41481,79,"Grant, Johnson and Allen Smartphone","Ahmedabad, Gujarat",0.0,254.0,2022-05-01
41482,67,Hill PLC Air Conditioner,"Jalandhar, Punjab",230.0,,2022-12-01
41483,11,Johnson and Sons Laptop,"Mysuru, Karnataka",62.0,174.0,2023-01-01
41484,29,Briggs Ltd Wall Clock,"Bhopal, Madhya Pradesh",0.0,271.0,2024-01-01
41485,30,"Miller, Riggs and Riley Shampoo","Guwahati, Assam",171.0,,2024-09-01
41486,55,"Carney, Ford and Lamb Massage Oil","Ranchi, Jharkhand",0.0,351.0,2022-12-01
41487,90,"Wilson, Schultz and Ross Air Conditioner","Vadodara, Gujarat",207.0,321.0,2023-12-01
41488,76,Willis-Miller Laptop,"Thiruvananthapuram, Kerala",81.0,362.0,2024-04-01
41489,59,"Stephenson, Weber and Bailey Lipstick","Madurai, Tamil Nadu",,109.0,2023-12-01
41490,72,Peterson-Garrison Refrigerator,"Bengaluru, Karnataka",127.0,208.0,2023-06-01
41491,21,"Bass, Wright and Jones Table Lamp","Kochi, Kerala",0.0,147.0,2024-02-01
41492,6,Jordan Ltd Perfume,"Cuttack, Odisha",0.0,169.0,2023-07-01
41493,13,Christensen-Patrick Foundation,"Dehradun, Uttarakhand",0.0,62.0,2024-05-01
41494,20,Lewis Ltd Washing Machine,"Guwahati, Assam",293.0,442.0,2024-09-01
41495,93,Walker-Choi Protein Powder,"Bengaluru, Karnataka",345.0,368.0,2023-06-01
41496,38,Flores Group Moisturizer,"Noida, Uttar Pradesh",204.0,251.0,2023-05-01
41497,56,Curry LLC Protein Powder,"Jaipur, Rajasthan",242.0,422.0,2022-04-01
41498,92,"Thomas, Tate and Soto Smartwatch","Vadodara, Gujarat",0.0,135.0,2023-11-01
41499,80,Ortiz-Garcia Laptop,"Srinagar, J&K",59.0,228.0,2022-08-01
41500,96,Johnson-Chapman Perfume,"Lucknow, Uttar Pradesh",0.0,166.0,2023-12-01
41501,20,Lewis Ltd Washing Machine,"Jalandhar, Punjab",62.0,313.0,2024-06-01
41502,36,"Ferguson, Hernandez and Boyd Yoga Mat","Chennai, Tamil Nadu",93.0,480.0,2023-08-01
41503,66,"Harris, Sloan and Mack Refrigerator","Patna, Bihar",0.0,250.0,2022-05-01
41504,88,Gonzalez-Cole Cushion,"Kochi, Kerala",299.0,457.0,2023-08-01
41505,4,"Mcdaniel, Mercer and Nash Tablet","Jaipur, Rajasthan",0.0,470.0,2024-04-01
41506,14,Acevedo Inc Notebook,"Madurai, Tamil Nadu",0.0,127.0,2022-11-01
41507,32,Alvarado LLC Yoga Mat,"Kolkata, West Bengal",0.0,397.0,2022-09-01
41508,49,"Brown, Horn and Livingston Massage Oil","Chennai, Tamil Nadu",228.0,395.0,2023-11-01
41509,32,Alvarado LLC Yoga Mat,"Amritsar, Punjab",0.0,309.0,2024-08-01
41510,53,Rogers Inc Smartphone,"Thiruvananthapuram, Kerala",0.0,132.0,2022-02-01
41511,39,"Smith, Hill and Woods Perfume","Bhubaneswar, Odisha",0.0,54.0,2022-11-01
41512,47,"Wilkins, Wright and Williams Smartphone","Jaipur, Rajasthan",0.0,137.0,2022-09-01
41513,44,Cortez Ltd Protein Powder,"Bengaluru, Karnataka",142.0,238.0,2022-02-01
41514,17,Wolfe-Hood Pen,"Gurugram, Haryana",0.0,373.0,2022-01-01
41515,83,Garcia Ltd Pen,"Vijayawada, Andhra Pradesh",85.0,420.0,2024-07-01
41516,99,Hernandez-Davis Cushion,"Noida, Uttar Pradesh",0.0,240.0,2024-08-01
41517,56,Curry LLC Protein Powder,"Chennai, Tamil Nadu",0.0,12900.0,2022-04-01
41518,51,"Williams, Barnes and Thompson Vacuum Cleaner","Chennai, Tamil Nadu",0.0,,2022-10-01
41519,65,"Singleton, Everett and Thompson Moisturizer","Noida, Uttar Pradesh",317.0,487.0,2024-04-01
41520,14,Acevedo Inc Notebook,"Bhubaneswar, Odisha",156.0,419.0,2023-04-01
41521,46,Frank-Garcia Air Conditioner,"Gurugram, Haryana",292.0,477.0,2022-08-01
41522,35,Davis Inc Washing Machine,"Kanpur, Uttar Pradesh",248.0,320.0,2022-03-01
41523,81,Lewis PLC Vacuum Cleaner,"Kolkata, West Bengal",0.0,303.0,2023-10-01
41524,60,Johnson-Banks Vitamins,"Chandigarh, UT",0.0,,2023-06-01
41525,93,Walker-Choi Protein Powder,"Cuttack, Odisha",5.0,84.0,2022-01-01
41526,67,Hill PLC Air Conditioner,"Jalandhar, Punjab",0.0,62.0,2023-08-01
41527,75,Chen PLC Perfume,"Mangalore, Karnataka",189.0,485.0,2024-02-01
41528,50,Bell Group Vitamins,"Srinagar, J&K",,337.0,2022-04-01
41529,89,James Ltd Smartphone,"Hyderabad, Telangana",,440.0,2023-08-01
41530,14,Acevedo Inc Notebook,"Visakhapatnam, Andhra Pradesh",,290.0,2022-09-01
41531,63,Cantu-Phillips Headphones,"Gurugram, Haryana",123.0,321.0,2022-03-01
41532,43,"Robertson, Bell and Horn Moisturizer","Dehradun, Uttarakhand",38.0,493.0,2023-02-01
41533,59,"Stephenson, Weber and Bailey Lipstick","Srinagar, J&K",95.0,473.0,2022-07-01
41534,91,Garcia-Mills Headphones,"Cuttack, Odisha",334.0,422.0,2023-11-01
41535,97,"Porter, Harper and Gomez Tablet","Dehradun, Uttarakhand",0.0,270.0,2023-11-01
41536,71,Harris-Ward Smartwatch,"Chandigarh, UT",171.0,411.0,2023-10-01
41537,59,"Stephenson, Weber and Bailey Lipstick","Visakhapatnam, Andhra Pradesh",0.0,170.0,2024-08-01
41538,29,Briggs Ltd Wall Clock,"Ranchi, Jharkhand",258.0,460.0,2022-12-01
41539,34,White-Huff Stapler,"Jalandhar, Punjab",11.0,484.0,2023-09-01
41540,31,"Huang, White and Mcclure Washing Machine","Srinagar, J&K",364.0,398.0,2024-07-01
41541,80,Ortiz-Garcia Laptop,"Visakhapatnam, Andhra Pradesh",189.0,,2023-04-01
41542,83,Garcia Ltd Pen,"Lucknow, Uttar Pradesh",0.0,228.0,2022-08-01
41543,85,Hobbs-Hanson Refrigerator,"Kolkata, West Bengal",63.0,80.0,2024-01-01
41544,18,Hughes and Sons Foundation,"Mysuru, Karnataka",10.0,306.0,2022-06-01
41545,1,Bullock Group Smartwatch,"Pune, Maharashtra",,475.0,2023-08-01
41546,71,Harris-Ward Smartwatch,"Coimbatore, Tamil Nadu",164.0,282.0,2022-01-01
41547,67,Hill PLC Air Conditioner,"Jaipur, Rajasthan",85.0,145.0,2022-10-01
41548,54,"Cook, Hess and Mccormick Laptop","Ahmedabad, Gujarat",0.0,75.0,2023-09-01
41549,8,Bennett Ltd Microwave,"Delhi, Delhi",201.0,234.0,2022-09-01
41550,66,"Harris, Sloan and Mack Refrigerator","Dehradun, Uttarakhand",0.0,79.0,2024-07-01
41551,1,Bullock Group Smartwatch,"Ranchi, Jharkhand",,340.0,2024-09-01
41552,74,Rowe Ltd Table Lamp,"Noida, Uttar Pradesh",0.0,35700.0,2024-09-01
41553,81,Lewis PLC Vacuum Cleaner,"Thiruvananthapuram, Kerala",0.0,129.0,2024-08-01
41554,96,Johnson-Chapman Perfume,"Srinagar, J&K",,210.0,2024-09-01
41555,41,Holmes-Wilson Laptop,"Guwahati, Assam",,98.0,2022-05-01
41556,91,Garcia-Mills Headphones,"Jalandhar, Punjab",0.0,138.0,2022-01-01
41557,84,Hansen Inc Face Mask,"Noida, Uttar Pradesh",205.0,438.0,2024-08-01
41558,74,Rowe Ltd Table Lamp,"Vadodara, Gujarat",130.0,290.0,2024-02-01
41559,46,Frank-Garcia Air Conditioner,"Visakhapatnam, Andhra Pradesh",0.0,98.0,2022-05-01
41560,5,Woods-Rasmussen Smartwatch,"Patna, Bihar",0.0,332.0,2022-12-01
41561,2,Larson and Sons Foundation,"Mangalore, Karnataka",38.0,51.0,2022-03-01
41562,55,"Carney, Ford and Lamb Massage Oil","Bhubaneswar, Odisha",0.0,82.0,2024-05-01
41563,27,Gay-Clarke Moisturizer,"Vadodara, Gujarat",0.0,411.0,2023-12-01
41564,49,"Brown, Horn and Livingston Massage Oil","Delhi, Delhi",165.0,500.0,2023-09-01
41565,47,"Wilkins, Wright and Williams Smartphone","Gurugram, Haryana",282.0,439.0,2024-08-01
41566,58,Miles-Zhang Lipstick,"Bhubaneswar, Odisha",217.0,350.0,2022-03-01
41567,80,Ortiz-Garcia Laptop,"Chennai, Tamil Nadu",0.0,286.0,2023-03-01
41568,78,Hill-Osborne Face Mask,"Thiruvananthapuram, Kerala",402.0,403.0,2022-10-01
41569,69,"Curry, Cervantes and Jackson Vase","Mysuru, Karnataka",458.0,487.0,2022-06-01
41570,56,Curry LLC Protein Powder,"Chennai, Tamil Nadu",0.0,100.0,2022-08-01
41571,5,Woods-Rasmussen Smartwatch,"Jaipur, Rajasthan",0.0,188.0,2022-09-01
41572,6,Jordan Ltd Perfume,"Mangalore, Karnataka",0.0,356.0,2023-05-01
41573,92,"Thomas, Tate and Soto Smartwatch","Gurugram, Haryana",0.0,276.0,2023-09-01
41574,61,Montoya-Holden Curtains,"Mangalore, Karnataka",193.0,440.0,2023-06-01
41575,48,Suarez-French Refrigerator,"Jaipur, Rajasthan",0.0,388.0,2023-01-01
41576,40,Short Group Eraser,"Ahmedabad, Gujarat",34.0,164.0,2024-01-01
41577,16,Hernandez Inc Moisturizer,"Cuttack, Odisha",,123.0,2023-11-01
41578,100,Wright-Howard Microwave,"Visakhapatnam, Andhra Pradesh",303.0,454.0,2024-09-01
41579,7,"Jones, Jackson and Rich Marker","Lucknow, Uttar Pradesh",,406.0,2023-07-01
41580,83,Garcia Ltd Pen,"Shimla, Himachal Pradesh",120.0,197.0,2023-01-01
41581,87,"Reid, Harvey and Richmond Foundation","Thiruvananthapuram, Kerala",39.0,87.0,2022-12-01
41582,76,Willis-Miller Laptop,"Shimla, Himachal Pradesh",0.0,164.0,2023-07-01
41583,7,"Jones, Jackson and Rich Marker","Chandigarh, UT",46.0,8900.0,2024-09-01
41584,2,Larson and Sons Foundation,"Hyderabad, Telangana",101.0,459.0,2023-11-01
41585,21,"Bass, Wright and Jones Table Lamp","Cuttack, Odisha",0.0,159.0,2023-03-01
41586,87,"Reid, Harvey and Richmond Foundation","Coimbatore, Tamil Nadu",0.0,111.0,2022-09-01
41587,93,Walker-Choi Protein Powder,"Mangalore, Karnataka",37.0,498.0,2023-11-01
41588,34,White-Huff Stapler,"Ahmedabad, Gujarat",0.0,155.0,2024-08-01
41589,35,Davis Inc Washing Machine,"Kolkata, West Bengal",101.0,147.0,2022-07-01
41590,100,Wright-Howard Microwave,"Srinagar, J&K",330.0,340.0,2023-04-01
41591,53,Rogers Inc Smartphone,"Vijayawada, Andhra Pradesh",42.0,142.0,2023-05-01
41592,9,"Hodges, Stanley and Sanchez Air Conditioner","Nagpur, Maharashtra",0.0,266.0,2023-03-01
41593,44,Cortez Ltd Protein Powder,"Vadodara, Gujarat",81.0,411.0,2024-04-01
41594,48,Suarez-French Refrigerator,"Vijayawada, Andhra Pradesh",254.0,415.0,2023-06-01
41595,25,Gordon and Sons Lipstick,"Vadodara, Gujarat",,329.0,2023-07-01
41596,32,Alvarado LLC Yoga Mat,"Patna, Bihar",275.0,383.0,2023-01-01
41597,25,Gordon and Sons Lipstick,"Jalandhar, Punjab",171.0,409.0,2024-01-01
41598,50,Bell Group Vitamins,"Ahmedabad, Gujarat",0.0,,2024-01-01
41599,44,Cortez Ltd Protein Powder,"Jalandhar, Punjab",0.0,140.0,2024-07-01
41600,56,Curry LLC Protein Powder,"Ranchi, Jharkhand",238.0,434.0,2024-03-01
41601,71,Harris-Ward Smartwatch,"Gurugram, Haryana",0.0,105.0,2024-04-01
41602,60,Johnson-Banks Vitamins,"Dehradun, Uttarakhand",22.0,254.0,2022-01-01
41603,53,Rogers Inc Smartphone,"Cuttack, Odisha",0.0,89.0,2022-10-01
41604,90,"Wilson, Schultz and Ross Air Conditioner","Chennai, Tamil Nadu",0.0,81.0,2023-03-01
41605,42,Robinson Ltd Curtains,"Dehradun, Uttarakhand",392.0,500.0,2024-04-01
41606,51,"Williams, Barnes and Thompson Vacuum Cleaner","Chandigarh, UT",0.0,214.0,2022-12-01
41607,31,"Huang, White and Mcclure Washing Machine","Jaipur, Rajasthan",0.0,,2022-04-01
41608,58,Miles-Zhang Lipstick,"Cuttack, Odisha",0.0,162.0,2022-09-01
41609,56,Curry LLC Protein Powder,"Pune, Maharashtra",323.0,461.0,2024-02-01
41610,35,Davis Inc Washing Machine,"Thiruvananthapuram, Kerala",0.0,64.0,2022-01-01
41611,8,Bennett Ltd Microwave,"Dehradun, Uttarakhand",124.0,353.0,2022-04-01
41612,84,Hansen Inc Face Mask,"Mangalore, Karnataka",70.0,75.0,2024-08-01
41613,94,Sullivan-Brown Shampoo,"Jalandhar, Punjab",96.0,122.0,2022-05-01
41614,34,White-Huff Stapler,"Coimbatore, Tamil Nadu",0.0,157.0,2022-04-01
41615,35,Davis Inc Washing Machine,"Nagpur, Maharashtra",0.0,150.0,2022-04-01
41616,43,"Robertson, Bell and Horn Moisturizer","Kanpur, Uttar Pradesh",185.0,374.0,2024-07-01
41617,38,Flores Group Moisturizer,"Patna, Bihar",53.0,132.0,2023-06-01
41618,44,Cortez Ltd Protein Powder,"Noida, Uttar Pradesh",,236.0,2023-07-01
41619,72,Peterson-Garrison Refrigerator,"Kochi, Kerala",221.0,472.0,2023-03-01
41620,76,Willis-Miller Laptop,"Bhubaneswar, Odisha",0.0,311.0,2022-05-01
41621,8,Bennett Ltd Microwave,"Ranchi, Jharkhand",254.0,462.0,2022-05-01
41622,73,"Jordan, West and Garcia Yoga Mat","Jalandhar, Punjab",0.0,146.0,2024-08-01
41623,43,"Robertson, Bell and Horn Moisturizer","Madurai, Tamil Nadu",0.0,278.0,2024-05-01
41624,82,Welch-Davis Tablet,"Bengaluru, Karnataka",36.0,237.0,2023-08-01
41625,59,"Stephenson, Weber and Bailey Lipstick","Kochi, Kerala",280.0,331.0,2022-12-01
41626,32,Alvarado LLC Yoga Mat,"Vadodara, Gujarat",0.0,207.0,2022-10-01
41627,52,Simmons Ltd Table Lamp,"Cuttack, Odisha",13300.0,415.0,2022-09-01
41628,95,Soto-Weaver Cushion,"Bengaluru, Karnataka",197.0,230.0,2023-01-01
41629,73,"Jordan, West and Garcia Yoga Mat","Pune, Maharashtra",253.0,,2022-05-01
41630,40,Short Group Eraser,"Chandigarh, UT",237.0,326.0,2023-02-01
41631,37,Reyes Ltd Lipstick,"Bhubaneswar, Odisha",366.0,442.0,2024-03-01
41632,28,Hernandez-Patel Wall Clock,"Guwahati, Assam",0.0,92.0,2022-02-01
41633,66,"Harris, Sloan and Mack Refrigerator","Visakhapatnam, Andhra Pradesh",157.0,297.0,2024-04-01
41634,92,"Thomas, Tate and Soto Smartwatch","Ranchi, Jharkhand",213.0,292.0,2022-03-01
41635,99,Hernandez-Davis Cushion,"Kochi, Kerala",,245.0,2024-02-01
41636,45,Miller Ltd Lipstick,"Vadodara, Gujarat",0.0,311.0,2023-02-01
41637,19,Gray Ltd Curtains,"Kanpur, Uttar Pradesh",0.0,269.0,2024-03-01
41638,51,"Williams, Barnes and Thompson Vacuum Cleaner","Coimbatore, Tamil Nadu",374.0,389.0,2024-04-01
41639,47,"Wilkins, Wright and Williams Smartphone","Mangalore, Karnataka",7.0,277.0,2023-07-01
41640,55,"Carney, Ford and Lamb Massage Oil","Hyderabad, Telangana",0.0,104.0,2024-03-01
41641,36,"Ferguson, Hernandez and Boyd Yoga Mat","Guwahati, Assam",14800.0,451.0,2022-10-01
41642,10,Byrd-Bailey Wall Clock,"Chandigarh, UT",0.0,178.0,2024-09-01
41643,87,"Reid, Harvey and Richmond Foundation","Kanpur, Uttar Pradesh",3.0,404.0,2023-03-01
41644,63,Cantu-Phillips Headphones,"Lucknow, Uttar Pradesh",1.0,395.0,2022-01-01
41645,5,Woods-Rasmussen Smartwatch,"Chandigarh, UT",416.0,459.0,2023-11-01
41646,88,Gonzalez-Cole Cushion,"Bhopal, Madhya Pradesh",0.0,203.0,2022-01-01
41647,31,"Huang, White and Mcclure Washing Machine","Jaipur, Rajasthan",0.0,252.0,2022-03-01
41648,52,Simmons Ltd Table Lamp,"Thiruvananthapuram, Kerala",0.0,354.0,2022-05-01
41649,80,Ortiz-Garcia Laptop,"Madurai, Tamil Nadu",0.0,166.0,2024-03-01
41650,78,Hill-Osborne Face Mask,"Kochi, Kerala",261.0,432.0,2023-12-01
41651,66,"Harris, Sloan and Mack Refrigerator","Cuttack, Odisha",,93.0,2024-09-01
41652,50,Bell Group Vitamins,"Bhubaneswar, Odisha",0.0,365.0,2022-05-01
41653,78,Hill-Osborne Face Mask,"Jaipur, Rajasthan",34.0,298.0,2024-06-01
41654,90,"Wilson, Schultz and Ross Air Conditioner","Jalandhar, Punjab",0.0,137.0,2022-01-01
41655,14,Acevedo Inc Notebook,"Pune, Maharashtra",51.0,62.0,2022-09-01
41656,93,Walker-Choi Protein Powder,"Thiruvananthapuram, Kerala",0.0,160.0,2024-01-01
41657,53,Rogers Inc Smartphone,"Noida, Uttar Pradesh",,481.0,2024-01-01
41658,20,Lewis Ltd Washing Machine,"Cuttack, Odisha",67.0,145.0,2022-11-01
41659,77,"Simpson, Davis and Garcia Camera","Shimla, Himachal Pradesh",,368.0,2023-06-01
41660,70,Williams-Perkins Shampoo,"Lucknow, Uttar Pradesh",247.0,293.0,2022-09-01
41661,11,Johnson and Sons Laptop,"Delhi, Delhi",125.0,275.0,2022-07-01
41662,37,Reyes Ltd Lipstick,"Gurugram, Haryana",0.0,183.0,2022-02-01
41663,50,Bell Group Vitamins,"Bengaluru, Karnataka",279.0,286.0,2024-06-01
41664,64,Mendez-Newton Lipstick,"Delhi, Delhi",0.0,248.0,2022-03-01
41665,9,"Hodges, Stanley and Sanchez Air Conditioner","Raipur, Chhattisgarh",241.0,349.0,2023-07-01
41666,26,Simmons-Stevens Massage Oil,"Hyderabad, Telangana",0.0,61.0,2022-02-01
41667,18,Hughes and Sons Foundation,"Mysuru, Karnataka",0.0,55.0,2023-11-01
41668,33,"Robertson, Briggs and Hall Smartwatch","Pune, Maharashtra",3.0,108.0,2024-01-01
41669,35,Davis Inc Washing Machine,"Visakhapatnam, Andhra Pradesh",0.0,218.0,2024-02-01
41670,28,Hernandez-Patel Wall Clock,"Kolkata, West Bengal",109.0,438.0,2022-11-01
41671,98,Whitney-Garcia Microwave,"Srinagar, J&K",0.0,130.0,2024-07-01
41672,7,"Jones, Jackson and Rich Marker","Vijayawada, Andhra Pradesh",,167.0,2023-07-01
41673,83,Garcia Ltd Pen,"Kanpur, Uttar Pradesh",0.0,148.0,2023-06-01
41674,50,Bell Group Vitamins,"Jaipur, Rajasthan",132.0,158.0,2022-01-01
41675,28,Hernandez-Patel Wall Clock,"Vijayawada, Andhra Pradesh",0.0,239.0,2024-04-01
41676,69,"Curry, Cervantes and Jackson Vase","Chandigarh, UT",116.0,353.0,2023-09-01
41677,84,Hansen Inc Face Mask,"Patna, Bihar",1.0,374.0,2023-10-01
41678,33,"Robertson, Briggs and Hall Smartwatch","Mangalore, Karnataka",116.0,289.0,2022-02-01
41679,1,Bullock Group Smartwatch,"Lucknow, Uttar Pradesh",444.0,448.0,2023-01-01
41680,11,Johnson and Sons Laptop,"Srinagar, J&K",0.0,115.0,2024-08-01
41681,89,James Ltd Smartphone,"Bengaluru, Karnataka",0.0,,2023-06-01
41682,25,Gordon and Sons Lipstick,"Raipur, Chhattisgarh",0.0,420.0,2022-02-01
41683,46,Frank-Garcia Air Conditioner,"Bhopal, Madhya Pradesh",133.0,261.0,2022-05-01
41684,62,"Wang, Griffin and Cook Foundation","Mangalore, Karnataka",0.0,271.0,2024-01-01
41685,69,"Curry, Cervantes and Jackson Vase","Bhubaneswar, Odisha",0.0,216.0,2022-07-01
41686,60,Johnson-Banks Vitamins,"Shimla, Himachal Pradesh",109.0,214.0,2023-12-01
41687,29,Briggs Ltd Wall Clock,"Delhi, Delhi",2.0,280.0,2024-09-01
41688,35,Davis Inc Washing Machine,"Amritsar, Punjab",0.0,190.0,2022-07-01
41689,98,Whitney-Garcia Microwave,"Kanpur, Uttar Pradesh",165.0,437.0,2024-02-01
41690,10,Byrd-Bailey Wall Clock,"Gurugram, Haryana",181.0,214.0,2024-03-01
41691,11,Johnson and Sons Laptop,"Vijayawada, Andhra Pradesh",2.0,217.0,2023-02-01
41692,44,Cortez Ltd Protein Powder,"Gurugram, Haryana",0.0,296.0,2022-06-01
41693,56,Curry LLC Protein Powder,"Chandigarh, UT",302.0,303.0,2022-08-01
41694,83,Garcia Ltd Pen,"Kolkata, West Bengal",201.0,369.0,2022-08-01
41695,1,Bullock Group Smartwatch,"Vijayawada, Andhra Pradesh",0.0,59.0,2023-11-01
41696,45,Miller Ltd Lipstick,"Kochi, Kerala",0.0,348.0,2024-09-01
41697,37,Reyes Ltd Lipstick,"Bhopal, Madhya Pradesh",0.0,314.0,2024-05-01
41698,89,James Ltd Smartphone,"Vadodara, Gujarat",0.0,244.0,2022-11-01
41699,72,Peterson-Garrison Refrigerator,"Kochi, Kerala",365.0,425.0,2024-03-01
41700,4,"Mcdaniel, Mercer and Nash Tablet","Dehradun, Uttarakhand",0.0,231.0,2022-07-01
41701,86,Zuniga-Black Air Conditioner,"Madurai, Tamil Nadu",9.0,219.0,2024-05-01
41702,52,Simmons Ltd Table Lamp,"Kochi, Kerala",0.0,160.0,2023-09-01
41703,48,Suarez-French Refrigerator,"Kolkata, West Bengal",15.0,238.0,2024-05-01
41704,47,"Wilkins, Wright and Williams Smartphone","Vijayawada, Andhra Pradesh",0.0,230.0,2022-07-01
41705,54,"Cook, Hess and Mccormick Laptop","Cuttack, Odisha",183.0,468.0,2022-01-01
41706,99,Hernandez-Davis Cushion,"Raipur, Chhattisgarh",0.0,215.0,2022-09-01
41707,83,Garcia Ltd Pen,"Ranchi, Jharkhand",229.0,244.0,2023-02-01
41708,80,Ortiz-Garcia Laptop,"Mysuru, Karnataka",0.0,57.0,2023-06-01
41709,17,Wolfe-Hood Pen,"Noida, Uttar Pradesh",68.0,,2022-04-01
41710,15,Owens Ltd Refrigerator,"Delhi, Delhi",319.0,396.0,2022-02-01
41711,57,"Bush, Evans and Davidson Smartphone","Delhi, Delhi",0.0,247.0,2024-09-01
41712,28,Hernandez-Patel Wall Clock,"Chennai, Tamil Nadu",0.0,186.0,2022-08-01
41713,28,Hernandez-Patel Wall Clock,"Chennai, Tamil Nadu",154.0,302.0,2024-09-01
41714,74,Rowe Ltd Table Lamp,"Cuttack, Odisha",0.0,78.0,2022-04-01
41715,83,Garcia Ltd Pen,"Mysuru, Karnataka",0.0,269.0,2023-08-01
41716,97,"Porter, Harper and Gomez Tablet","Visakhapatnam, Andhra Pradesh",0.0,74.0,2023-11-01
41717,69,"Curry, Cervantes and Jackson Vase","Kanpur, Uttar Pradesh",33.0,245.0,2024-04-01
41718,76,Willis-Miller Laptop,"Dehradun, Uttarakhand",0.0,221.0,2024-05-01
41719,67,Hill PLC Air Conditioner,"Visakhapatnam, Andhra Pradesh",121.0,440.0,2024-03-01
41720,29,Briggs Ltd Wall Clock,"Srinagar, J&K",7.0,232.0,2024-02-01
41721,13,Christensen-Patrick Foundation,"Lucknow, Uttar Pradesh",0.0,227.0,2022-02-01
41722,25,Gordon and Sons Lipstick,"Cuttack, Odisha",203.0,373.0,2024-09-01
41723,6,Jordan Ltd Perfume,"Coimbatore, Tamil Nadu",0.0,85.0,2024-05-01
41724,91,Garcia-Mills Headphones,"Guwahati, Assam",0.0,75.0,2022-06-01
41725,8,Bennett Ltd Microwave,"Visakhapatnam, Andhra Pradesh",0.0,150.0,2022-09-01
41726,8,Bennett Ltd Microwave,"Shimla, Himachal Pradesh",0.0,223.0,2024-03-01
41727,7,"Jones, Jackson and Rich Marker","Bengaluru, Karnataka",,86.0,2022-12-01
41728,77,"Simpson, Davis and Garcia Camera","Madurai, Tamil Nadu",0.0,184.0,2023-08-01
41729,10,Byrd-Bailey Wall Clock,"Jalandhar, Punjab",42.0,470.0,2023-01-01
41730,77,"Simpson, Davis and Garcia Camera","Guwahati, Assam",417.0,468.0,2023-06-01
41731,49,"Brown, Horn and Livingston Massage Oil","Ranchi, Jharkhand",0.0,64.0,2023-10-01
41732,72,Peterson-Garrison Refrigerator,"Vadodara, Gujarat",0.0,145.0,2024-04-01
41733,41,Holmes-Wilson Laptop,"Vijayawada, Andhra Pradesh",72.0,317.0,2022-08-01
41734,51,"Williams, Barnes and Thompson Vacuum Cleaner","Amritsar, Punjab",0.0,357.0,2022-03-01
41735,33,"Robertson, Briggs and Hall Smartwatch","Kolkata, West Bengal",0.0,299.0,2023-01-01
41736,90,"Wilson, Schultz and Ross Air Conditioner","Chennai, Tamil Nadu",14.0,56.0,2023-09-01
41737,65,"Singleton, Everett and Thompson Moisturizer","Noida, Uttar Pradesh",214.0,296.0,2023-10-01
41738,21,"Bass, Wright and Jones Table Lamp","Guwahati, Assam",,253.0,2024-07-01
41739,80,Ortiz-Garcia Laptop,"Amritsar, Punjab",0.0,229.0,2022-05-01
41740,71,Harris-Ward Smartwatch,"Cuttack, Odisha",0.0,208.0,2022-01-01
41741,22,"Romero, Patterson and Boyd Stapler","Kochi, Kerala",0.0,72.0,2024-06-01
41742,52,Simmons Ltd Table Lamp,"Srinagar, J&K",,394.0,2023-12-01
41743,8,Bennett Ltd Microwave,"Vadodara, Gujarat",0.0,137.0,2024-09-01
41744,65,"Singleton, Everett and Thompson Moisturizer","Raipur, Chhattisgarh",187.0,333.0,2024-05-01
41745,15,Owens Ltd Refrigerator,"Chandigarh, UT",0.0,324.0,2024-06-01
41746,92,"Thomas, Tate and Soto Smartwatch","Amritsar, Punjab",0.0,152.0,2022-02-01
41747,53,Rogers Inc Smartphone,"Ahmedabad, Gujarat",0.0,135.0,2023-05-01
41748,49,"Brown, Horn and Livingston Massage Oil","Jalandhar, Punjab",221.0,430.0,2022-01-01
41749,41,Holmes-Wilson Laptop,"Jaipur, Rajasthan",,356.0,2023-02-01
41750,100,Wright-Howard Microwave,"Chandigarh, UT",0.0,233.0,2022-03-01
41751,73,"Jordan, West and Garcia Yoga Mat","Nagpur, Maharashtra",35.0,84.0,2023-04-01
41752,73,"Jordan, West and Garcia Yoga Mat","Visakhapatnam, Andhra Pradesh",0.0,134.0,2022-08-01
41753,13,Christensen-Patrick Foundation,"Gurugram, Haryana",241.0,270.0,2022-02-01
41754,68,"Hernandez, Martin and Anderson Protein Powder","Guwahati, Assam",0.0,286.0,2022-08-01
